Ano;Mês;UF;IMPOSTO SOBRE IMPORTAÇÃO;IMPOSTO SOBRE EXPORTAÇÃO;IRPF;COFINS;RECEITA PREVIDENCIÁRIA;IRRF - RENDIMENTOS DO TRABALHO
2003;Abril;PE;11234279.0;2639572.0;23795287.0;53650994.0;0.0;28028015.0
2003;Abril;PI;200954.0;17151.0;5148979.0;8654817.0;0.0;4150509.0
2003;Abril;RJ;49825450.0;731.0;216810141.0;626358031.0;0.0;450180447.0
2003;Abril;RN;899716.0;8563.0;8508305.0;12033414.0;0.0;8088789.0
2003;Abril;RS;38503505.0;504904.0;96688848.0;247328242.0;0.0;96211174.0
2003;Abril;RO;130349.0;0.0;3814579.0;6911334.0;0.0;2767109.0
2003;Abril;RR;7437.0;0.0;1501586.0;1700211.0;0.0;2314824.0
2003;Abril;SC;13901121.0;54203.0;35214209.0;120597487.0;0.0;46238382.0
2003;Abril;SP;357559676.0;720630.0;501736441.0;1703005711.0;0.0;843754107.0
2003;Abril;SE;1444278.0;0.0;7337242.0;10229363.0;0.0;6488293.0
2003;Abril;TO;382097.0;0.0;1772982.0;3915891.0;0.0;983448.0
2003;Maio;AC;3307.0;0.0;726542.0;1745019.0;0.0;1335452.0
2003;Maio;AL;323124.0;0.0;3339382.0;9729235.0;0.0;5939534.0
2003;Maio;AP;67181.0;0.0;662376.0;1925740.0;0.0;2817489.0
2003;Maio;AM;14097309.0;0.0;4404786.0;90225147.0;0.0;17749647.0
2003;Maio;BA;13525510.0;337584.0;11263361.0;88058819.0;0.0;31909227.0
2003;Maio;CE;6419373.0;0.0;8452882.0;38111342.0;0.0;16812623.0
2003;Maio;DF;2075601.0;0.0;15989785.0;257086932.0;0.0;498446061.0
2003;Maio;ES;52592960.0;0.0;6531623.0;47463875.0;0.0;13250455.0
2003;Maio;GO;11345620.0;272560.0;10608215.0;63339991.0;0.0;16053602.0
2003;Maio;MA;1713245.0;0.0;2576801.0;10434398.0;0.0;4987764.0
2003;Maio;MT;1724083.0;169897.0;5321781.0;18772389.0;0.0;6556384.0
2003;Maio;MS;1540525.0;232811.0;7317510.0;16987970.0;0.0;4952346.0
2003;Maio;MG;32891760.0;35981.0;37244582.0;305145653.0;0.0;87119294.0
2003;Maio;PA;3995485.0;166577.0;4886806.0;24371591.0;0.0;10996049.0
2003;Maio;PB;926056.0;109.0;4040988.0;12439527.0;0.0;8120960.0
2003;Maio;PR;58796898.0;100292.0;37787486.0;199343392.0;0.0;51994808.0
2003;Maio;PE;9474202.0;9062.0;11858087.0;56047969.0;0.0;25924424.0
2003;Maio;PI;228765.0;33756.0;2362525.0;8328486.0;0.0;3203678.0
2003;Maio;RJ;50050384.0;1617.0;98638478.0;581863242.0;0.0;349030532.0
2003;Maio;RN;2337458.0;19453.0;3943948.0;12461044.0;0.0;7306407.0
2003;Maio;RS;31055928.0;648402.0;42597978.0;251422861.0;0.0;97801085.0
2003;Maio;RO;354448.0;0.0;1835343.0;7361276.0;0.0;4116214.0
2003;Maio;RR;13045.0;0.0;681790.0;1680289.0;0.0;1130313.0
2003;Maio;SC;13527687.0;42092.0;14396826.0;133412609.0;0.0;35591691.0
2003;Maio;SP;320674173.0;679321.0;218362865.0;1677347965.0;0.0;674184282.0
2003;Maio;SE;814638.0;0.0;3227750.0;16787852.0;0.0;3798005.0
2003;Maio;TO;1146.0;17.0;966396.0;4137198.0;0.0;825469.0
2003;Junho;AC;2061.0;0.0;716317.0;1807817.0;0.0;804678.0
2003;Junho;AL;496516.0;0.0;2856217.0;7643026.0;0.0;5387987.0
2003;Junho;AP;87965.0;0.0;883128.0;1910293.0;0.0;2429996.0
2003;Junho;AM;16096902.0;22.0;3885318.0;85425566.0;0.0;18731531.0
2003;Junho;BA;13962128.0;187141.0;10053837.0;81017921.0;0.0;26992390.0
2003;Junho;CE;4379280.0;9132.0;7180717.0;38537072.0;0.0;18871910.0
2003;Junho;DF;1888404.0;365.0;14117952.0;208789360.0;0.0;504771754.0
2003;Junho;ES;48011255.0;0.0;5964641.0;89065233.0;0.0;11889247.0
2003;Junho;GO;7038896.0;243263.0;9631160.0;59395521.0;0.0;14082640.0
2003;Junho;MA;1495824.0;48.0;2374754.0;11427111.0;0.0;4350915.0
2003;Junho;MT;2274978.0;261649.0;4772732.0;19018816.0;0.0;4809302.0
2003;Junho;MS;916594.0;235694.0;6943325.0;17041937.0;0.0;6178637.0
2003;Junho;MG;30022283.0;25359.0;30711501.0;311523139.0;0.0;84298757.0
2003;Junho;PA;5660063.0;99145.0;4537898.0;23539816.0;0.0;10604298.0
2003;Junho;PB;439009.0;0.0;3063937.0;12298722.0;0.0;8144423.0
2003;Junho;PR;52295740.0;106845.0;30779093.0;204441826.0;0.0;51067170.0
2003;Junho;PE;9606208.0;38690.0;10760478.0;57642807.0;0.0;24740423.0
2003;Junho;PI;144554.0;34195.0;2138742.0;8867801.0;0.0;2630265.0
2003;Junho;RJ;46166807.0;36.0;83730052.0;588261068.0;0.0;274596074.0
2003;Junho;RN;2130408.0;20978.0;3142282.0;13090174.0;0.0;4778816.0
2003;Junho;RS;34628540.0;284101.0;35271010.0;302916778.0;0.0;96397514.0
2003;Junho;RO;45416.0;0.0;1823181.0;7600842.0;0.0;3228859.0
2003;Junho;RR;2997.0;0.0;628912.0;1696439.0;0.0;931525.0
2003;Junho;SC;11194283.0;32648.0;12235615.0;137426302.0;0.0;32013797.0
2003;Junho;SP;298073196.0;583286.0;187316662.0;1766307245.0;0.0;634488540.0
2003;Junho;SE;1702194.0;0.0;2718332.0;9693415.0;0.0;4303212.0
2003;Junho;TO;627411.0;0.0;873861.0;3987286.0;0.0;643748.0
2003;Julho;AC;3322.0;0.0;2223085.0;2095423.0;0.0;960215.0
2003;Julho;AL;1167866.0;0.0;2777295.0;8301258.0;0.0;9214759.0
2003;Julho;AP;31600.0;0.0;907274.0;11369829.0;0.0;2945542.0
2003;Julho;AM;19075463.0;0.0;3873721.0;73748822.0;0.0;19727011.0
2003;Julho;BA;15667775.0;107502.0;9143459.0;84602852.0;0.0;32547701.0
2003;Julho;CE;8901928.0;11171.0;6618238.0;40285923.0;0.0;17981435.0
2003;Julho;DF;2423917.0;80.0;12447137.0;213872789.0;0.0;598559854.0
2003;Julho;ES;56500787.0;0.0;6018515.0;49007439.0;0.0;15243823.0
2003;Julho;GO;11958582.0;221417.0;8594599.0;53581065.0;0.0;16295581.0
2003;Julho;MA;1615862.0;23.0;2242627.0;11001735.0;0.0;5098922.0
2003;Julho;MT;3694285.0;129745.0;4670259.0;19450675.0;0.0;7272814.0
2003;Julho;MS;2134531.0;169254.0;6467989.0;17461467.0;0.0;5736060.0
2003;Julho;MG;34631728.0;2704394.0;28065763.0;305455796.0;0.0;93806045.0
2003;Julho;PA;5654949.0;149241.0;4197658.0;24014086.0;0.0;15524130.0
2003;Julho;PB;706486.0;244.0;3006695.0;14979205.0;0.0;8459450.0
2003;Julho;PR;62637371.0;139040.0;27911769.0;203454983.0;0.0;73835868.0
2003;Julho;PE;9494265.0;21.0;9352472.0;61455625.0;0.0;21741148.0
2003;Julho;PI;220025.0;33697.0;1899995.0;9048822.0;0.0;3094836.0
2003;Julho;RJ;50370607.0;0.0;93723482.0;466591350.0;0.0;357814344.0
2003;Julho;RN;1133850.0;3722.0;2998674.0;12111501.0;0.0;6123569.0
2003;Julho;RS;37473628.0;201550.0;32096534.0;280531761.0;0.0;98079804.0
2003;Julho;RO;44024.0;0.0;1643173.0;8126345.0;0.0;2886163.0
2003;Julho;RR;6391.0;0.0;552705.0;1527680.0;0.0;1034114.0
2003;Julho;SC;12659586.0;17701.0;12229483.0;126885165.0;0.0;37743657.0
2003;Julho;SP;332248448.0;561424.0;171613998.0;1824938828.0;0.0;876179134.0
2003;Julho;SE;1813842.0;0.0;2514762.0;12090400.0;0.0;5289506.0
2003;Julho;TO;148.0;0.0;781730.0;4387693.0;0.0;901000.0
2003;Agosto;AC;5371.0;0.0;614209.0;2091998.0;0.0;809200.0
2003;Agosto;AL;136757.0;0.0;2403822.0;9228717.0;0.0;4633514.0
2003;Agosto;AP;98699.0;0.0;558067.0;2032154.0;0.0;715389.0
2003;Agosto;AM;14906500.0;20.0;3123273.0;80124341.0;0.0;17421240.0
2003;Agosto;BA;19124693.0;345413.0;8234241.0;93146763.0;0.0;22999371.0
2003;Agosto;CE;7533186.0;44116.0;6045524.0;45423074.0;0.0;16269448.0
2003;Agosto;DF;2641269.0;0.0;10816925.0;218743158.0;0.0;504075612.0
2003;Agosto;ES;65385596.0;0.0;5025967.0;60472127.0;0.0;24659255.0
2003;Agosto;GO;8006705.0;174869.0;7679843.0;57871895.0;0.0;13785637.0
2003;Agosto;MA;2166642.0;0.0;1848966.0;11044294.0;0.0;4134341.0
2003;Agosto;MT;3413403.0;213655.0;5107831.0;20410797.0;0.0;5681529.0
2003;Agosto;MS;2396819.0;147234.0;5750525.0;18044222.0;0.0;4904686.0
2003;Agosto;MG;31179441.0;51245.0;29470202.0;320314521.0;0.0;79750246.0
2003;Agosto;PA;2541046.0;33735.0;3646993.0;26073497.0;0.0;10964014.0
2003;Agosto;PB;798233.0;17.0;2538779.0;15739679.0;0.0;6716648.0
2003;Agosto;PR;60501294.0;1747416.0;25203596.0;199694349.0;0.0;55483406.0
2003;Agosto;PE;11088203.0;33240.0;8622427.0;64786348.0;0.0;19568938.0
2003;Agosto;PI;294519.0;0.0;1729075.0;9836209.0;0.0;2557547.0
2003;Agosto;RJ;43768028.0;10.0;75399250.0;541495670.0;0.0;232043072.0
2003;Agosto;RN;2044549.0;0.0;2467664.0;13230626.0;0.0;5940647.0
2003;Agosto;RS;34522050.0;587533.0;33812859.0;277490106.0;0.0;75185343.0
2003;Agosto;RO;76345.0;0.0;1428182.0;7839966.0;0.0;2356053.0
2003;Agosto;RR;11788.0;0.0;543776.0;1422890.0;0.0;1079117.0
2003;Agosto;SC;16012175.0;48386.0;10426790.0;137126946.0;0.0;35164426.0
2003;Agosto;SP;304067446.0;753102.0;162711534.0;1854137053.0;0.0;637476402.0
2003;Agosto;SE;1267990.0;0.0;2382922.0;9768370.0;0.0;3712428.0
2003;Agosto;TO;195164.0;0.0;747000.0;4564158.0;0.0;669335.0
2003;Setembro;AC;22917.0;0.0;636154.0;2250273.0;0.0;1007510.0
2003;Setembro;AL;665129.0;122.0;3096474.0;9181273.0;0.0;5699228.0
2003;Setembro;AP;154070.0;0.0;603828.0;2027463.0;0.0;4977236.0
2003;Setembro;AM;14043621.0;10.0;3419971.0;76186397.0;0.0;18609943.0
2003;Setembro;BA;19085857.0;244251.0;9093718.0;108708944.0;0.0;27065713.0
2003;Setembro;CE;5916826.0;60.0;6730506.0;46993533.0;0.0;16426310.0
2003;Setembro;DF;1862532.0;91.0;11199777.0;226904426.0;0.0;469322945.0
2003;Setembro;ES;110950418.0;155.0;5157904.0;74735106.0;0.0;18015771.0
2003;Setembro;GO;15109766.0;196110.0;7658809.0;52050255.0;0.0;14753826.0
2003;Setembro;MA;3001164.0;147.0;2025354.0;11251361.0;0.0;3348301.0
2003;Setembro;MT;6369390.0;51149.0;4458094.0;20227631.0;0.0;5741739.0
2003;Setembro;MS;1300354.0;127971.0;5927659.0;18530549.0;0.0;5391058.0
2003;Setembro;MG;34560196.0;1965186.0;26900426.0;332136115.0;0.0;88827767.0
2003;Setembro;PA;3287947.0;23861.0;3958748.0;31316641.0;0.0;11219470.0
2003;Setembro;PB;891691.0;40.0;3004214.0;15990983.0;0.0;6945885.0
2003;Setembro;PR;65266919.0;1717800.0;26359045.0;190074196.0;0.0;58052622.0
2003;Setembro;PE;9834845.0;54920.0;9877213.0;61617043.0;0.0;21950713.0
2003;Setembro;PI;509902.0;66.0;1924613.0;8579100.0;0.0;1899065.0
2003;Setembro;RJ;47822569.0;498.0;87625029.0;517548134.0;0.0;246988505.0
2003;Setembro;RN;1292520.0;23187.0;3829436.0;13227633.0;0.0;5067198.0
2003;Setembro;RS;38482267.0;435804.0;34105469.0;267598982.0;0.0;84995044.0
2003;Setembro;RO;218982.0;89.0;1541580.0;8467113.0;0.0;2552732.0
2003;Setembro;RR;11027.0;0.0;511175.0;1458231.0;0.0;851835.0
2003;Setembro;SC;15585900.0;77320.0;11089261.0;145431004.0;0.0;33673004.0
2003;Setembro;SP;343555633.0;784889.0;181173246.0;1982544199.0;0.0;694753435.0
2003;Setembro;SE;1893865.0;43.0;2335361.0;11672909.0;0.0;3320224.0
2003;Setembro;TO;291769.0;155.0;779954.0;4229298.0;0.0;763437.0
2003;Outubro;AC;12425.0;11.0;224208.0;2176362.0;0.0;842643.0
2003;Outubro;AL;416645.0;68.0;1520796.0;9214495.0;0.0;6024437.0
2003;Outubro;AP;13284.0;0.0;413788.0;1959884.0;0.0;2754531.0
2003;Outubro;AM;16597439.0;0.0;1205800.0;76115460.0;0.0;19525013.0
2003;Outubro;BA;16114069.0;158154.0;3939122.0;106647515.0;0.0;31442206.0
2003;Outubro;CE;4716269.0;36587.0;2841101.0;48840788.0;0.0;21311966.0
2003;Outubro;DF;2536814.0;0.0;6323077.0;283879502.0;0.0;626275053.0
2003;Outubro;ES;68384142.0;0.0;2546888.0;59583371.0;0.0;21260707.0
2003;Outubro;GO;10433551.0;210325.0;2936244.0;52985232.0;0.0;15627521.0
2003;Outubro;MA;1220903.0;12.0;706034.0;11798315.0;0.0;5813242.0
2003;Outubro;MT;1776668.0;84915.0;1998924.0;22357402.0;0.0;7109529.0
2003;Outubro;MS;5074934.0;173770.0;2220894.0;20032862.0;0.0;6338369.0
2003;Outubro;MG;36471584.0;957065.0;13913638.0;446552030.0;0.0;88583605.0
2003;Outubro;PA;1822740.0;72841.0;1681970.0;26951005.0;0.0;13662731.0
2003;Outubro;PB;1474323.0;10.0;1161956.0;17008777.0;0.0;9944757.0
2003;Outubro;PR;61998110.0;2175.0;12047396.0;233946170.0;0.0;69913524.0
2003;Outubro;PE;8812145.0;23383.0;3319674.0;62968469.0;0.0;24763780.0
2003;Outubro;PI;141588.0;10.0;520009.0;10857103.0;0.0;3421428.0
2003;Outubro;RJ;48969451.0;427.0;66642979.0;692803635.0;0.0;360226452.0
2003;Outubro;RN;2544172.0;7921.0;2915002.0;13630704.0;0.0;7618961.0
2003;Outubro;RS;37318929.0;1336908.0;14246453.0;285620965.0;0.0;103093651.0
2003;Outubro;RO;41111.0;0.0;577438.0;8837430.0;0.0;2802432.0
2003;Outubro;RR;16691.0;0.0;213557.0;1462240.0;0.0;1064874.0
2003;Outubro;SC;17863681.0;156510.0;5061719.0;137967081.0;0.0;35995300.0
2003;Outubro;SP;355194874.0;591649.0;109370591.0;2082164034.0;0.0;827991131.0
2003;Outubro;SE;1681234.0;0.0;1008795.0;11349200.0;0.0;5617673.0
2003;Outubro;TO;132778.0;0.0;290310.0;4491383.0;0.0;903425.0
2003;Novembro;AC;1913.0;0.0;138740.0;2188984.0;0.0;1384755.0
2003;Novembro;AL;750363.0;0.0;642152.0;8647310.0;0.0;5435928.0
2003;Novembro;AP;4720.0;0.0;173813.0;1969822.0;0.0;4536488.0
2003;Novembro;AM;20608550.0;0.0;991029.0;110035542.0;0.0;19898480.0
2003;Novembro;BA;17064612.0;118116.0;4197770.0;104857220.0;0.0;32404681.0
2003;Novembro;CE;5111646.0;22731.0;2079014.0;55534842.0;0.0;23525721.0
2003;Novembro;DF;2091301.0;0.0;5008517.0;280636730.0;0.0;887571741.0
2003;Novembro;ES;71727916.0;10.0;2453787.0;61984202.0;0.0;16400252.0
2003;Novembro;GO;8247419.0;192375.0;2524827.0;57800929.0;0.0;18491872.0
2003;Novembro;MA;1105321.0;0.0;501117.0;12783104.0;0.0;4025157.0
2003;Novembro;MT;1677376.0;6198.0;1165592.0;26628241.0;0.0;8338287.0
2003;Novembro;MS;1530100.0;131574.0;2321234.0;23406272.0;0.0;5495167.0
2003;Novembro;MG;34817477.0;83276.0;13971640.0;347836949.0;0.0;84686734.0
2003;Novembro;PA;3661645.0;54968.0;1377708.0;28948568.0;0.0;15238666.0
2003;Novembro;PB;409515.0;0.0;821099.0;16354088.0;0.0;10573300.0
2003;Novembro;PR;55615153.0;13242.0;12765250.0;266516110.0;0.0;77792832.0
2003;Novembro;PE;8629641.0;18911.0;2419489.0;68700550.0;0.0;25584096.0
2003;Novembro;PI;332019.0;12.0;454100.0;9668422.0;0.0;3489709.0
2003;Novembro;RJ;42045807.0;206.0;54233715.0;584030393.0;0.0;282605723.0
2003;Novembro;RN;1114136.0;0.0;3531008.0;13277784.0;0.0;5941182.0
2003;Novembro;RS;31830868.0;627081.0;14326850.0;298781547.0;0.0;90766441.0
2003;Novembro;RO;51454.0;0.0;393989.0;9284444.0;0.0;2903927.0
2003;Novembro;RR;10087.0;0.0;151020.0;1593630.0;0.0;1160337.0
2003;Novembro;SC;14096598.0;76717.0;6756452.0;144241943.0;0.0;39448361.0
2003;Novembro;SP;348884079.0;583335.0;106824120.0;2172645500.0;0.0;723267430.0
2003;Novembro;SE;1621007.0;0.0;1600169.0;12185888.0;0.0;3964377.0
2003;Novembro;TO;123947.0;0.0;206677.0;5290923.0;0.0;918919.0
2003;Dezembro;AC;11337.0;0.0;168204.0;2322668.0;0.0;1713293.0
2003;Dezembro;AL;515259.0;0.0;1144626.0;11391902.0;0.0;9899103.0
2003;Dezembro;AP;152101.0;0.0;259704.0;2625675.0;0.0;3274031.0
2003;Dezembro;AM;16656631.0;0.0;1421094.0;109325495.0;0.0;37001218.0
2003;Dezembro;BA;22150912.0;135775.0;4397552.0;124698445.0;0.0;57155793.0
2003;Dezembro;CE;3482665.0;0.0;2996302.0;60103410.0;0.0;30373508.0
2003;Dezembro;DF;1958503.0;0.0;5713025.0;280879490.0;0.0;760731253.0
2003;Dezembro;ES;62124577.0;0.0;2045399.0;54745610.0;0.0;27421300.0
2003;Dezembro;GO;8670839.0;189428.0;2455016.0;55869453.0;0.0;25829290.0
2003;Dezembro;MA;2749056.0;0.0;703447.0;12612606.0;0.0;8974068.0
2003;Dezembro;MT;2642384.0;78531.0;1141824.0;24467197.0;0.0;9890394.0
2003;Dezembro;MS;1932058.0;132185.0;2239976.0;22046250.0;0.0;10898314.0
2003;Dezembro;MG;33098768.0;149785.0;14563829.0;331626802.0;0.0;185047229.0
2003;Dezembro;PA;1460397.0;104817.0;1493985.0;27775919.0;0.0;20240254.0
2003;Dezembro;PB;475441.0;0.0;1027299.0;15664820.0;0.0;14226114.0
2003;Dezembro;PR;54362523.0;819.0;12785154.0;237779516.0;0.0;124954116.0
2003;Dezembro;PE;8939700.0;25266.0;2880267.0;74325225.0;0.0;39851225.0
2003;Dezembro;PI;251640.0;0.0;459206.0;9673062.0;0.0;4056853.0
2003;Dezembro;RJ;40556901.0;34.0;55171792.0;586347451.0;0.0;658689484.0
2003;Dezembro;RN;1693068.0;10364.0;952793.0;13489613.0;0.0;11228160.0
2003;Dezembro;RS;29066887.0;422412.0;19132498.0;284934732.0;0.0;184662222.0
2003;Dezembro;RO;43600.0;43.0;434002.0;9252474.0;0.0;3429092.0
2003;Dezembro;RR;38298.0;0.0;247144.0;1637174.0;0.0;1095733.0
2003;Dezembro;SC;15146435.0;77165.0;4823425.0;151619982.0;0.0;69528890.0
2003;Dezembro;SP;352302772.0;576129.0;119396128.0;2299032749.0;0.0;1534165994.0
2003;Dezembro;SE;1486365.0;25312.0;656777.0;12406887.0;0.0;8100871.0
2003;Dezembro;TO;197629.0;12.0;289753.0;4754611.0;0.0;1545044.0
2004;Janeiro;AC;2992.0;0.0;133103.0;0.0;0.0;1621587.0
2004;Janeiro;AL;175830.0;0.0;826895.0;0.0;0.0;9442645.0
2004;Janeiro;AP;476880.0;0.0;151975.0;0.0;0.0;3011515.0
2004;Janeiro;AM;12396707.0;0.0;1325242.0;0.0;0.0;21611044.0
2004;Janeiro;BA;15577437.0;154564.0;3775278.0;0.0;0.0;35193769.0
2004;Janeiro;CE;4270052.0;2556.0;2358916.0;0.0;0.0;25708310.0
2004;Janeiro;DF;358455.0;0.0;4963616.0;0.0;0.0;456561333.0
2004;Janeiro;ES;61102313.0;0.0;3000373.0;0.0;0.0;15745978.0
2004;Janeiro;GO;312022.0;0.0;2182838.0;0.0;0.0;19151939.0
2004;Janeiro;MA;1606199.0;13.0;624997.0;0.0;0.0;6358092.0
2004;Janeiro;MT;10557.0;0.0;1288552.0;0.0;0.0;8190042.0
2004;Janeiro;MS;76499.0;106709.0;2185070.0;0.0;0.0;6718542.0
2004;Janeiro;MG;11637686.0;28.0;13604146.0;0.0;0.0;111713461.0
2004;Janeiro;PA;4165709.0;91509.0;1624747.0;0.0;0.0;16261742.0
2004;Janeiro;PB;201823.0;0.0;933129.0;0.0;0.0;15715423.0
2004;Janeiro;PR;61137394.0;241977.0;11686840.0;0.0;0.0;65998930.0
2004;Janeiro;PE;9801585.0;0.0;2635640.0;0.0;0.0;28191244.0
2004;Janeiro;PI;8348.0;0.0;501895.0;0.0;0.0;3838046.0
2004;Janeiro;RJ;48934467.0;58960.0;63473110.0;0.0;0.0;488019638.0
2004;Janeiro;RN;124593.0;0.0;782497.0;0.0;0.0;10393244.0
2004;Janeiro;RS;28781996.0;435150.0;16568938.0;0.0;0.0;110643757.0
2004;Janeiro;RO;32967.0;-29.0;353833.0;0.0;0.0;3962670.0
2004;Janeiro;RR;27161.0;36.0;132897.0;0.0;0.0;1953444.0
2004;Janeiro;SC;16663796.0;38827.0;4898608.0;0.0;0.0;40680012.0
2004;Janeiro;SP;343117084.0;606632.0;121672940.0;0.0;0.0;916122535.0
2004;Janeiro;SE;430753.0;0.0;726520.0;0.0;0.0;5778553.0
2004;Janeiro;TO;0.0;0.0;288281.0;0.0;0.0;1197338.0
2004;Fevereiro;AC;1021.0;0.0;87131.0;0.0;0.0;1371574.0
2004;Fevereiro;AL;581201.0;56.0;779183.0;0.0;0.0;6639525.0
2004;Fevereiro;AP;11299.0;0.0;157550.0;0.0;0.0;2339709.0
2004;Fevereiro;AM;12775957.0;-17.0;1128497.0;0.0;0.0;20447001.0
2004;Fevereiro;BA;14895119.0;56713.0;2994541.0;0.0;0.0;31801229.0
2004;Fevereiro;CE;3805397.0;21006.0;2109579.0;0.0;0.0;19236364.0
2004;Fevereiro;DF;241871.0;0.0;4228084.0;0.0;0.0;520029587.0
2004;Fevereiro;ES;59135604.0;0.0;2647051.0;0.0;0.0;18266492.0
2004;Fevereiro;GO;736273.0;197.0;2084015.0;0.0;0.0;17254333.0
2004;Fevereiro;MA;954323.0;0.0;476805.0;0.0;0.0;5983861.0
2004;Fevereiro;MT;15523.0;0.0;1079024.0;0.0;0.0;6711190.0
2004;Fevereiro;MS;92593.0;106160.0;1157294.0;0.0;0.0;5781332.0
2004;Fevereiro;MG;9884892.0;17.0;11513713.0;0.0;0.0;103866757.0
2004;Fevereiro;PA;567456.0;62461.0;1183544.0;0.0;0.0;13578229.0
2004;Fevereiro;PB;167954.0;0.0;887856.0;0.0;0.0;8830884.0
2004;Fevereiro;PR;49962516.0;334224.0;9846769.0;0.0;0.0;58426293.0
2004;Fevereiro;PE;9108922.0;-87.0;2887517.0;0.0;0.0;28011013.0
2004;Fevereiro;PI;3256.0;0.0;427699.0;0.0;0.0;2773080.0
2004;Fevereiro;RJ;46616168.0;9905.0;54643651.0;0.0;0.0;338489664.0
2004;Fevereiro;RN;542601.0;0.0;803535.0;0.0;0.0;6647927.0
2004;Fevereiro;RS;23439853.0;1159355.0;16682567.0;0.0;0.0;105518133.0
2004;Fevereiro;RO;18965.0;0.0;383916.0;0.0;0.0;4496562.0
2004;Fevereiro;RR;33246.0;0.0;155519.0;0.0;0.0;1348183.0
2004;Fevereiro;SC;13766553.0;7167.0;4222858.0;0.0;0.0;36535079.0
2004;Fevereiro;SP;280202830.0;584083.0;105010964.0;0.0;0.0;850714382.0
2004;Fevereiro;SE;51762.0;0.0;416045.0;0.0;0.0;5626829.0
2004;Fevereiro;TO;22.0;303.0;228707.0;0.0;0.0;1359137.0
2004;Março;AC;2708.0;0.0;137180.0;0.0;0.0;1239578.0
2004;Março;AL;539196.0;0.0;797894.0;0.0;0.0;8453195.0
2004;Março;AM;14696943.0;0.0;1491601.0;0.0;0.0;20760984.0
2004;Março;AP;21973.0;0.0;183799.0;0.0;0.0;2871370.0
2004;Março;BA;20131287.0;324571.0;3408105.0;0.0;0.0;37598124.0
2004;Março;CE;5805885.0;33451.0;2869778.0;0.0;0.0;24689427.0
2004;Março;DF;549286.0;13.0;7376451.0;0.0;0.0;610343155.0
2004;Março;ES;82110986.0;0.0;3800727.0;0.0;0.0;27868232.0
2004;Março;GO;446741.0;0.0;2510864.0;0.0;0.0;18797241.0
2004;Março;MA;4105735.0;15.0;588852.0;0.0;0.0;6834399.0
2004;Março;MG;15019200.0;514026.0;15750353.0;0.0;0.0;114717518.0
2004;Março;MS;68733.0;110085.0;2139613.0;0.0;0.0;6138408.0
2004;Março;MT;39467.0;22.0;1133958.0;0.0;0.0;10489805.0
2004;Março;PA;926037.0;132438.0;1780361.0;0.0;0.0;15734551.0
2004;Março;PB;156521.0;0.0;1144896.0;0.0;0.0;8309582.0
2004;Março;PE;10986171.0;-10.0;2972574.0;0.0;0.0;24650923.0
2004;Março;PI;55513.0;32.0;571853.0;0.0;0.0;7264348.0
2004;Março;PR;60669668.0;365607.0;10902962.0;0.0;0.0;93309209.0
2004;Março;RJ;65356362.0;175759.0;52562703.0;0.0;0.0;426650493.0
2004;Março;RN;3096872.0;183.0;1293125.0;0.0;0.0;7130162.0
2004;Março;RO;8706.0;128.0;438628.0;0.0;0.0;2634395.0
2004;Março;RR;33451.0;0.0;201667.0;0.0;0.0;1202644.0
2004;Março;RS;29245391.0;5316934.0;13805517.0;0.0;0.0;105162125.0
2004;Março;SC;15718410.0;37779.0;8391759.0;0.0;0.0;54061010.0
2004;Março;SE;562367.0;0.0;529476.0;0.0;0.0;4723292.0
2004;Março;SP;434918141.0;723003.0;156479040.0;0.0;0.0;1085277980.0
2004;Março;TO;0.0;33.0;267617.0;0.0;0.0;1046615.0
2004;Abril;AC;1997.0;0.0;1217576.0;0.0;0.0;957910.0
2004;Abril;AL;129450.0;0.0;7923271.0;0.0;0.0;5871469.0
2004;Abril;AM;16889972.0;0.0;9858366.0;0.0;0.0;25407574.0
2004;Abril;AP;317655.0;0.0;1016439.0;0.0;0.0;706443.0
2004;Abril;BA;17739277.0;219383.0;28321039.0;0.0;0.0;33940512.0
2004;Abril;CE;8393177.0;12261.0;22264819.0;0.0;0.0;29915083.0
2004;Abril;DF;686821.0;0.0;48900756.0;0.0;0.0;536922713.0
2004;Abril;ES;75071434.0;-13.0;20777908.0;0.0;0.0;16198686.0
2004;Abril;GO;264668.0;157.0;28632642.0;0.0;0.0;14110255.0
2004;Abril;MA;3403963.0;0.0;5602832.0;0.0;0.0;3908279.0
2004;Abril;MG;13690913.0;-77.0;117346262.0;0.0;0.0;111291123.0
2004;Abril;MS;80645.0;52789.0;19833606.0;0.0;0.0;7059010.0
2004;Abril;MT;375806.0;0.0;13280033.0;0.0;0.0;8461069.0
2004;Abril;PA;2141025.0;44453.0;10644620.0;0.0;0.0;13403250.0
2004;Abril;PB;205727.0;0.0;11136055.0;0.0;0.0;7608052.0
2004;Abril;PE;10813545.0;218.0;26347804.0;0.0;0.0;22918249.0
2004;Abril;PI;21241.0;0.0;5938374.0;0.0;0.0;3116674.0
2004;Abril;PR;61084484.0;343348.0;105568931.0;0.0;0.0;63601984.0
2004;Abril;RJ;65204272.0;63810.0;255162612.0;0.0;0.0;306102990.0
2004;Abril;RN;223444.0;0.0;10491413.0;0.0;0.0;6210259.0
2004;Abril;RO;6044.0;0.0;4496590.0;0.0;0.0;2750277.0
2004;Abril;RR;22200.0;0.0;1654407.0;0.0;0.0;3136539.0
